customerID,signup_date,signup_cohort,plan,billing_cycle,mrr,lifetime_months,is_churned,num_addons,sso_enabled,cloud_backup,device_mgmt,priority_support,video_collab,media_library,acquisition_channel,cac,ltv_observed,ltv_estimated,ltv_cac_ratio,payback_months,gender,SeniorCitizen
1430-SFQSA,2022-08-05,2022-08,Starter,Annual,35.6,29,0,2,1,0,0,1,0,0,Organic Search,152.14,1072.6,1806.68,11.88,4.3,Male,0
0082-OQIQY,2022-08-05,2022-08,Business,Monthly,94.2,29,0,3,0,0,0,1,1,1,Partnerships,701.63,2607.6,3548.88,5.06,7.4,Male,0
5832-EXGTT,2022-08-06,2022-08,Professional,Monthly,60.2,29,0,2,1,0,0,0,0,1,Partnerships,472.36,1834.15,2279.11,4.82,7.8,Male,0
2038-YSEZE,2022-08-06,2022-08,Professional,Monthly,67.45,29,0,3,1,1,0,1,0,0,Paid Search,485.54,1801.1,2299.65,4.74,7.2,Female,0
4115-BNPJY,2022-08-07,2022-08,Professional,2-Year,75.55,29,0,4,0,0,1,1,1,1,Paid Search,416.06,2054.4,2612.82,6.28,5.5,Male,0
7016-BPGEU,2022-08-08,2022-08,Starter,Monthly,25.1,29,1,0,0,0,0,0,0,0,Content,291.69,712.85,712.85,2.44,11.6,Female,0
8949-JTMAY,2022-08-09,2022-08,Business,Monthly,98.6,29,1,3,0,0,1,0,1,1,Paid Social,675.82,2933.2,2933.2,4.34,6.9,Female,0
5117-IFGPS,2022-08-09,2022-08,Business,Monthly,84.3,29,0,1,0,0,0,0,0,1,Paid Social,464.04,2357.75,3200.11,6.9,5.5,Male,1
0559-CKHUS,2022-08-10,2022-08,Starter,2-Year,19.55,29,0,0,0,0,0,0,0,0,Organic Search,239.45,521.8,924.92,3.86,12.2,Female,0
5832-TRLPB,2022-08-10,2022-08,Professional,Annual,75.35,29,0,4,0,0,1,1,1,1,Paid Search,758.46,2243.9,2800.84,3.69,10.1,Male,0
3347-YJZZE,2022-08-11,2022-08,Business,Monthly,80.1,29,0,4,0,1,1,0,1,1,Paid Social,701.39,2211.8,3012.19,4.29,8.8,Male,0
1771-OADNZ,2022-08-11,2022-08,Business,Monthly,95.9,29,1,3,0,1,1,0,0,1,Organic Search,166.2,2745.2,2745.2,16.52,1.7,Male,1
5233-AOZUF,2022-08-11,2022-08,Professional,Monthly,74.95,29,0,0,0,0,0,0,0,0,Content,194.18,2149.05,2703.04,13.92,2.6,Female,0
5294-DMSFH,2022-08-12,2022-08,Business,Monthly,87.8,29,0,2,0,0,0,0,1,1,Partnerships,709.68,2621.75,3499.08,4.93,8.1,Female,0
6199-IPCAO,2022-08-12,2022-08,Starter,2-Year,26.1,29,0,0,0,0,0,0,0,0,Organic Search,231.67,692.55,1230.73,5.31,8.9,Female,0
4818-DRBQT,2022-08-12,2022-08,Business,Monthly,80.15,29,1,1,0,1,0,0,0,0,Partnerships,959.04,2265.25,2265.25,2.36,12.0,Male,0
1872-EBWSC,2022-08-12,2022-08,Starter,Annual,20.35,29,0,0,0,0,0,0,0,0,Organic Search,311.53,617.35,1036.97,3.33,15.3,Female,0
0468-YRPXN,2022-08-12,2022-08,Business,Monthly,98.8,29,0,4,0,0,1,1,1,1,Organic Search,217.97,2807.1,3794.35,17.41,2.2,Male,0
6481-ESCNL,2022-08-13,2022-08,Business,Monthly,100.55,29,0,3,0,0,1,0,1,1,Organic Search,123.56,2878.75,3883.49,31.43,1.2,Female,0
6704-UTUKK,2022-08-14,2022-08,Professional,Monthly,45.9,29,0,2,0,0,0,0,1,1,Paid Search,674.88,1332.4,1671.67,2.48,14.7,Male,0
4962-CHQPW,2022-08-14,2022-08,Starter,Annual,19.85,29,0,0,0,0,0,0,0,0,Paid Search,476.4,535.05,944.36,1.98,24.0,Male,0
8873-TMKGR,2022-08-15,2022-08,Starter,Annual,19.1,29,0,0,0,0,0,0,0,0,Content,230.84,529.5,923.34,4.0,12.1,Male,0
2065-MMKGR,2022-08-15,2022-08,Professional,Annual,71.0,29,0,2,0,0,0,0,1,1,Partnerships,768.39,2080.1,2604.89,3.39,10.8,Female,0
4109-CYRBD,2022-08-15,2022-08,Professional,Monthly,51.6,29,0,0,0,0,0,0,0,0,Paid Search,443.75,1442.0,1823.4,4.11,8.6,Male,1
0625-AFOHS,2022-08-15,2022-08,Starter,2-Year,20.2,29,0,0,0,0,0,0,0,0,Referral,186.34,558.8,975.33,5.23,9.2,Female,0
6907-CQGPN,2022-08-16,2022-08,Starter,Monthly,34.3,29,0,2,0,1,0,1,0,0,Paid Social,415.09,1004.75,1712.02,4.12,12.1,Male,0
7663-ZTEGJ,2022-08-16,2022-08,Business,Annual,100.55,29,0,4,0,1,1,1,0,1,Content,198.46,2830.45,3835.19,19.32,2.0,Male,0
6311-UEUME,2022-08-16,2022-08,Professional,Monthly,78.9,29,1,1,0,0,0,0,1,0,Paid Social,486.09,2384.15,2384.15,4.9,6.2,Female,0
2282-YGNOR,2022-08-16,2022-08,Professional,Annual,58.0,29,0,3,1,0,1,1,0,0,Paid Search,429.43,1734.5,2163.2,5.04,7.4,Female,0
8690-UPCZI,2022-08-17,2022-08,Professional,Annual,69.05,29,0,3,1,0,0,1,1,0,Content,232.5,1958.45,2468.83,10.62,3.4,Male,0
4831-EOBFE,2022-08-17,2022-08,Business,Monthly,94.65,29,1,3,1,0,0,0,1,1,Paid Search,387.39,2649.15,2649.15,6.84,4.1,Male,0
1432-FPAXX,2022-08-18,2022-08,Starter,Monthly,30.6,29,1,1,0,1,0,0,0,0,Referral,150.53,856.35,856.35,5.69,4.9,Female,0
6773-LQTVT,2022-08-18,2022-08,Starter,Monthly,35.65,29,0,2,0,1,1,0,0,0,Organic Search,112.72,1025.15,1760.26,15.62,3.2,Female,1
3301-LSLWQ,2022-08-18,2022-08,Professional,Monthly,66.1,29,0,2,1,0,0,0,0,1,Referral,349.51,1912.15,2400.72,6.87,5.3,Female,0
1766-GKNMI,2022-08-18,2022-08,Business,Monthly,84.9,29,0,1,0,0,0,0,0,1,Paid Social,441.25,2516.2,3364.55,7.63,5.2,Male,0
9722-UJOJR,2022-08-18,2022-08,Professional,Monthly,70.75,29,1,0,0,0,0,0,0,0,Paid Social,252.09,1974.8,1974.8,7.83,3.6,Male,0
4021-RQSNY,2022-08-19,2022-08,Business,Monthly,98.5,29,1,3,0,0,1,0,1,1,Organic Search,304.47,3004.15,3004.15,9.87,3.1,Male,1
3002-WQZWT,2022-08-19,2022-08,Professional,Monthly,74.2,29,0,0,0,0,0,0,0,0,Partnerships,834.71,1993.25,2541.69,3.04,11.2,Female,0
0655-YDGFJ,2022-08-20,2022-08,Professional,Monthly,48.95,29,0,1,0,0,1,0,0,0,Organic Search,172.34,1323.7,1685.51,9.78,3.5,Male,0
1627-AFWVJ,2022-08-20,2022-08,Starter,2-Year,19.4,29,0,0,0,0,0,0,0,0,Content,257.27,554.25,954.28,3.71,13.3,Female,0
1301-LOPVR,2022-08-20,2022-08,Professional,Annual,55.35,29,0,5,1,1,1,1,0,1,Referral,304.26,1636.95,2046.07,6.72,5.5,Male,0
2082-OJVTK,2022-08-21,2022-08,Business,Monthly,89.2,29,1,2,0,0,1,0,0,1,Partnerships,879.04,2698.35,2698.35,3.07,9.9,Male,0
3689-MOZGR,2022-08-21,2022-08,Starter,Monthly,31.2,29,0,1,0,0,0,1,0,0,Organic Search,237.2,926.2,1569.55,6.62,7.6,Female,0
1984-GPTEH,2022-08-21,2022-08,Starter,Monthly,25.15,29,0,0,0,0,0,0,0,0,Content,263.5,702.0,1220.6,4.63,10.5,Female,0
6114-TCFID,2022-08-22,2022-08,Starter,Annual,39.5,29,0,3,1,1,0,1,0,0,Organic Search,146.53,1082.75,1897.24,12.95,3.7,Female,0
8680-CGLTP,2022-08-22,2022-08,Professional,Annual,58.75,29,0,3,1,1,0,1,0,0,Partnerships,545.86,1696.2,2130.45,3.9,9.3,Male,0
2683-BPJSO,2022-08-22,2022-08,Business,Monthly,84.45,29,1,2,1,1,0,0,0,0,Partnerships,764.21,2467.1,2467.1,3.23,9.0,Male,0
9142-XMYJH,2022-08-22,2022-08,Starter,Monthly,19.35,29,0,0,0,0,0,0,0,0,Organic Search,113.39,601.6,1000.6,8.82,5.9,Female,0
9253-QXKBE,2022-08-22,2022-08,Business,Monthly,94.45,29,1,2,0,0,0,0,1,1,Paid Search,325.25,2653.65,2653.65,8.16,3.4,Male,1
1498-DQNRX,2022-08-24,2022-08,Starter,Monthly,19.85,29,0,0,0,0,0,0,0,0,Organic Search,224.46,573.05,982.36,4.38,11.3,Female,0
6303-KFWSL,2022-08-24,2022-08,Professional,Annual,55.25,29,0,1,0,1,0,0,0,0,Paid Search,280.52,1620.2,2028.58,7.23,5.1,Female,0
3001-UNBTL,2022-08-25,2022-08,Business,Monthly,103.95,29,0,3,0,0,1,0,1,1,Content,271.25,2964.8,4003.51,14.76,2.6,Male,1
9885-AIBVB,2022-08-25,2022-08,Business,Monthly,85.8,29,0,2,0,1,1,0,0,0,Paid Social,604.29,2440.25,3297.6,5.46,7.0,Male,0
2829-HYVZP,2022-08-25,2022-08,Starter,Annual,19.8,29,0,0,0,0,0,0,0,0,Paid Search,358.95,572.2,980.48,2.73,18.1,Male,0
4716-MRVEN,2022-08-26,2022-08,Starter,Annual,20.0,29,0,0,0,0,0,0,0,0,Paid Social,538.45,599.3,1011.7,1.88,26.9,Female,0
2186-QZEYA,2022-08-27,2022-08,Professional,Monthly,58.55,29,0,2,1,1,0,0,0,0,Organic Search,175.2,1718.95,2151.72,12.28,3.0,Female,1
3417-TSCIC,2022-08-27,2022-08,Starter,Annual,24.85,29,0,0,0,0,0,0,0,0,Paid Search,395.2,788.05,1300.46,3.29,15.9,Male,0
2305-MRGLV,2022-08-31,2022-08,Professional,Monthly,76.55,28,0,1,0,0,0,1,0,0,Organic Search,188.73,2065.4,2631.21,13.94,2.5,Male,0
0256-LTHVJ,2022-08-31,2022-08,Business,Monthly,81.05,28,1,1,0,0,0,0,0,1,Organic Search,220.06,2227.1,2227.1,10.12,2.7,Female,0
8417-GSODA,2022-08-31,2022-08,Business,Annual,92.2,28,0,2,0,0,0,0,1,1,Referral,283.28,2568.15,3489.45,12.32,3.1,Male,0
8868-WOZGU,2022-09-01,2022-09,Business,Monthly,105.7,28,1,4,0,1,1,0,1,1,Referral,310.8,2979.5,2979.5,9.59,2.9,Male,0
5315-CKEQK,2022-09-01,2022-09,Professional,Annual,51.0,28,0,0,0,0,0,0,0,0,Paid Search,306.57,1381.8,1758.76,5.74,6.0,Male,1
3422-WJOYD,2022-09-03,2022-09,Professional,Annual,54.35,28,0,2,1,0,0,1,0,0,Organic Search,198.02,1426.45,1828.17,9.23,3.6,Male,0
6421-SZVEM,2022-09-04,2022-09,Business,Annual,82.85,28,0,2,1,0,0,0,0,1,Paid Search,555.19,2320.8,3148.67,5.67,6.7,Female,0
6030-REHUX,2022-09-04,2022-09,Business,Monthly,110.85,28,0,5,0,1,1,1,1,1,Paid Search,517.75,3204.4,4312.06,8.33,4.7,Female,1
5353-WILCI,2022-09-04,2022-09,Professional,Monthly,56.05,28,0,2,1,1,0,0,0,0,Organic Search,156.93,1522.65,1936.94,12.34,2.8,Female,0
8751-EDEKA,2022-09-04,2022-09,Business,Monthly,89.9,28,0,3,0,1,1,0,0,1,Content,266.34,2433.5,3331.82,12.51,3.0,Female,0
2819-GWENI,2022-09-04,2022-09,Starter,Annual,19.9,28,0,0,0,0,0,0,0,0,Paid Search,506.21,543.0,953.34,1.88,25.4,Female,0
9473-CBZOP,2022-09-05,2022-09,Professional,Annual,59.0,28,0,2,1,0,1,0,0,0,Paid Search,347.96,1654.45,2090.54,6.01,5.9,Female,0
3348-CFRNX,2022-09-05,2022-09,Business,Monthly,92.35,28,1,3,1,0,0,0,1,1,Organic Search,154.9,2602.9,2602.9,16.8,1.7,Female,0
2155-AMQRX,2022-09-06,2022-09,Professional,Monthly,54.9,28,0,1,0,0,0,1,0,0,Paid Search,523.15,1505.15,1910.94,3.65,9.5,Female,0
3275-RHRNE,2022-09-07,2022-09,Professional,Annual,60.0,28,0,5,0,1,1,1,1,1,Referral,254.57,1682.05,2125.54,8.35,4.2,Male,0
4945-RVMTE,2022-09-07,2022-09,Professional,Monthly,59.55,28,0,2,0,0,1,0,1,0,Paid Search,472.36,1646.45,2086.61,4.42,7.9,Female,0
3736-BLEPA,2022-09-08,2022-09,Business,Annual,91.25,28,0,3,0,1,0,1,1,0,Paid Social,408.52,2483.65,3395.46,8.31,4.5,Male,0
5539-HIVAK,2022-09-08,2022-09,Starter,Monthly,25.7,28,0,0,0,0,0,0,0,0,Organic Search,156.55,734.6,1264.54,8.08,6.1,Female,1
9931-DCEZH,2022-09-09,2022-09,Professional,Annual,54.4,28,0,2,0,1,0,1,0,0,Content,271.89,1516.6,1918.69,7.06,5.0,Male,0
6506-EYCNH,2022-09-10,2022-09,Starter,Monthly,19.55,28,0,0,0,0,0,0,0,0,Paid Social,655.39,543.8,946.92,1.44,33.5,Female,0
7746-AWNQW,2022-09-11,2022-09,Starter,Monthly,35.75,28,0,2,0,0,1,1,0,0,Organic Search,176.66,961.4,1698.57,9.61,4.9,Female,0
1104-FEJAM,2022-09-11,2022-09,Professional,Monthly,64.4,28,0,2,0,1,0,0,0,1,Paid Social,348.03,1802.15,2278.16,6.55,5.4,Male,0
3315-IKYZQ,2022-09-11,2022-09,Professional,Annual,50.8,28,0,4,1,0,1,1,1,0,Organic Search,212.77,1386.8,1762.28,8.28,4.2,Male,0
0618-XWMSS,2022-09-11,2022-09,Professional,Monthly,74.9,28,1,1,1,0,0,0,0,0,Organic Search,203.46,2068.55,2068.55,10.17,2.7,Male,0
0536-BGFMZ,2022-09-11,2022-09,Starter,Monthly,20.5,28,0,0,0,0,0,0,0,0,Organic Search,137.87,563.05,985.76,7.15,6.7,Female,0
4291-HYEBC,2022-09-12,2022-09,Starter,Annual,39.1,28,0,2,0,1,0,0,0,1,Paid Search,420.01,1096.6,1902.85,4.53,10.7,Female,1
6823-SIDFQ,2022-09-12,2022-09,Starter,Annual,18.25,28,0,0,0,0,0,0,0,0,Organic Search,215.27,534.7,911.02,4.23,11.8,Male,0
9891-NQDBD,2022-09-12,2022-09,Starter,Annual,25.55,28,0,0,0,0,0,0,0,0,Organic Search,106.43,672.2,1199.04,11.27,4.2,Female,0
5569-OUICF,2022-09-13,2022-09,Business,Monthly,101.3,28,1,3,0,0,0,1,1,1,Paid Search,353.07,2812.2,2812.2,7.96,3.5,Female,1
4203-QGNZA,2022-09-13,2022-09,Starter,Monthly,20.25,28,0,0,0,0,0,0,0,0,Partnerships,846.13,535.35,952.91,1.13,41.8,Female,0
0369-ZGOVK,2022-09-13,2022-09,Professional,Annual,70.4,28,0,0,0,0,0,0,0,0,Paid Search,579.01,1992.2,2512.56,4.34,8.2,Female,0
5753-QQWPW,2022-09-13,2022-09,Professional,Annual,59.9,28,0,3,1,1,0,1,0,0,Content,287.99,1654.7,2097.45,7.28,4.8,Female,0
3482-ABPKK,2022-09-14,2022-09,Professional,Annual,54.3,28,0,2,1,0,0,1,0,0,Paid Search,479.01,1546.3,1947.65,4.07,8.8,Female,0
1481-ZUWZA,2022-09-14,2022-09,Business,Monthly,94.5,28,1,3,1,1,0,0,0,1,Paid Search,446.96,2659.4,2659.4,5.95,4.7,Male,0
3325-FUYCG,2022-09-14,2022-09,Business,Annual,106.1,28,1,4,1,1,0,0,1,1,Paid Search,583.64,2847.4,2847.4,4.88,5.5,Male,0
7272-QDCKA,2022-09-15,2022-09,Business,Annual,100.2,28,0,3,0,1,0,0,1,1,Referral,301.75,2688.45,3689.69,12.23,3.0,Male,0
5697-GOMBF,2022-09-15,2022-09,Starter,Monthly,35.9,28,0,1,0,0,0,0,1,0,Organic Search,198.69,973.65,1713.91,8.63,5.5,Female,1
7361-YPXFS,2022-09-16,2022-09,Professional,Monthly,64.45,28,0,3,0,1,1,1,0,0,Organic Search,172.19,1867.6,2343.98,13.61,2.7,Female,1
6635-CPNUN,2022-09-17,2022-09,Business,Monthly,96.6,28,0,3,0,1,1,0,1,0,Partnerships,1174.1,2684.35,3649.62,3.11,12.2,Male,0
3956-MGXOG,2022-09-18,2022-09,Business,Monthly,80.6,28,0,1,0,0,0,0,0,1,Paid Search,593.17,2244.95,3050.34,5.14,7.4,Female,0
7892-POOKP,2022-09-18,2022-09,Business,Monthly,104.8,28,1,4,0,0,1,1,1,1,Paid Social,435.85,3046.05,3046.05,6.99,4.2,Female,0
1104-TNLZA,2022-09-19,2022-09,Business,Monthly,105.8,28,0,4,0,1,0,1,1,1,Content,319.46,2998.0,4055.2,12.69,3.0,Male,1
4134-BSXLX,2022-09-19,2022-09,Professional,Monthly,60.9,28,0,3,1,1,0,1,0,0,Paid Search,353.87,1785.65,2235.79,6.32,5.8,Male,0
8799-OXZMD,2022-09-20,2022-09,Starter,Monthly,29.75,28,0,1,0,0,1,0,0,0,Paid Social,708.48,790.7,1404.15,1.98,23.8,Female,0
7622-NXQZR,2022-09-20,2022-09,Starter,Monthly,30.1,28,0,1,0,0,0,1,0,0,Paid Social,577.52,810.85,1431.52,2.48,19.2,Male,0
8182-BJDSI,2022-09-21,2022-09,Business,Monthly,89.95,28,1,2,0,1,0,0,0,1,Organic Search,160.86,2625.55,2625.55,16.32,1.8,Female,0
5149-CUZUJ,2022-09-21,2022-09,Business,Annual,92.9,28,0,4,0,1,1,1,1,0,Paid Search,491.19,2768.35,3696.64,7.53,5.3,Male,0
0516-OOHAR,2022-09-21,2022-09,Business,Annual,100.35,28,0,4,0,1,1,0,1,1,Referral,275.13,2799.0,3801.74,13.82,2.7,Male,0
3957-LXOLK,2022-09-22,2022-09,Business,Monthly,106.15,28,1,4,0,1,1,0,1,1,Paid Search,517.27,3152.5,3152.5,6.09,4.9,Female,1
5213-TWWJU,2022-09-23,2022-09,Business,Monthly,91.0,28,0,3,0,0,1,1,0,1,Paid Search,526.47,2626.15,3535.46,6.72,5.8,Male,0
2357-COQEK,2022-09-23,2022-09,Business,Monthly,103.3,28,1,4,0,0,1,1,1,1,Paid Social,549.55,2890.65,2890.65,5.26,5.3,Female,1
9972-NKTFD,2022-09-23,2022-09,Professional,Monthly,54.65,28,0,2,0,1,0,1,0,0,Organic Search,172.5,1517.5,1921.44,11.14,3.2,Female,0
9950-MTGYX,2022-09-24,2022-09,Starter,2-Year,20.3,28,0,0,0,0,0,0,0,0,Organic Search,155.96,487.95,906.54,5.81,7.7,Male,0
1174-FGIFN,2022-09-24,2022-09,Business,Annual,90.45,28,0,2,0,0,0,1,0,1,Paid Social,550.37,2509.25,3413.06,6.2,6.1,Female,0
1785-BPHTP,2022-09-25,2022-09,Business,Monthly,85.45,28,0,2,0,0,1,0,1,0,Paid Social,543.98,2289.9,3143.75,5.78,6.4,Male,0
0431-APWVY,2022-09-27,2022-09,Business,Annual,90.1,28,1,2,0,0,0,0,1,1,Partnerships,728.87,2598.95,2598.95,3.57,8.1,Female,0
5155-AZQPB,2022-09-27,2022-09,Professional,Monthly,49.9,28,0,0,0,0,0,0,0,0,Paid Social,640.08,1410.25,1779.08,2.78,12.8,Female,0
1258-YMZNM,2022-09-30,2022-09,Business,Annual,110.5,27,0,5,1,1,1,0,1,1,Partnerships,675.7,2857.6,3961.76,5.86,6.1,Female,1
1194-HVAIF,2022-10-01,2022-10,Business,Monthly,95.0,27,0,2,0,0,0,0,1,1,Paid Search,565.76,2462.55,3411.83,6.03,6.0,Female,0
0098-BOWSO,2022-10-01,2022-10,Starter,Monthly,19.4,27,0,0,0,0,0,0,0,0,Organic Search,196.31,529.8,929.83,4.74,10.1,Male,0
8224-IVVPA,2022-10-01,2022-10,Professional,Monthly,56.7,27,0,2,1,1,0,0,0,0,Organic Search,141.44,1652.95,2072.04,14.65,2.5,Female,0
1544-JJMYL,2022-10-01,2022-10,Professional,Annual,69.35,27,0,4,1,0,1,1,1,0,Paid Social,677.06,1927.3,2439.9,3.6,9.8,Male,0
0141-YEAYS,2022-10-02,2022-10,Business,Monthly,86.45,27,0,2,0,1,1,0,0,0,Paid Search,414.97,2401.05,3264.89,7.87,4.8,Female,1
4609-KNNWG,2022-10-02,2022-10,Starter,2-Year,19.9,27,0,0,0,0,0,0,0,0,Referral,235.4,550.1,960.44,4.08,11.8,Female,0
7956-XQWGU,2022-10-02,2022-10,Starter,Monthly,19.4,27,0,0,0,0,0,0,0,0,Paid Social,740.78,460.25,860.28,1.16,38.2,Male,0
9057-MSWCO,2022-10-02,2022-10,Starter,Monthly,30.75,27,1,1,1,0,0,0,0,0,Referral,364.54,805.1,805.1,2.21,11.9,Male,1
0886-QGENL,2022-10-03,2022-10,Business,Monthly,101.25,27,1,4,1,0,1,0,1,1,Organic Search,203.75,2754.45,2754.45,13.52,2.0,Female,1
2150-OEGBV,2022-10-03,2022-10,Starter,Annual,20.1,27,0,0,0,0,0,0,0,0,Organic Search,131.39,562.6,977.06,7.44,6.5,Male,0
8329-UTMVM,2022-10-04,2022-10,Business,Annual,104.65,27,0,4,0,1,0,1,1,1,Organic Search,226.13,2964.0,4009.7,17.73,2.2,Male,1
1989-PRJHP,2022-10-05,2022-10,Professional,Monthly,75.5,27,1,0,0,0,0,0,0,0,Content,362.5,1893.95,1893.95,5.22,4.8,Male,1
9323-HGFWY,2022-10-05,2022-10,Business,Annual,101.9,27,0,4,1,0,0,1,1,1,Paid Social,621.01,2681.15,3699.38,5.96,6.1,Female,0
9774-NRNAU,2022-10-05,2022-10,Business,Monthly,84.8,27,0,5,0,1,1,1,1,1,Partnerships,577.83,2309.55,3156.91,5.46,6.8,Male,1
4971-PUYQO,2022-10-05,2022-10,Business,Monthly,94.55,27,1,2,0,0,0,0,1,1,Paid Search,612.13,2724.6,2724.6,4.45,6.5,Female,0
3597-MVHJT,2022-10-05,2022-10,Business,Monthly,95.6,27,0,2,0,0,0,0,1,1,Organic Search,146.4,2595.25,3550.52,24.25,1.5,Female,0
0068-FIGTF,2022-10-05,2022-10,Professional,Annual,78.2,27,0,5,0,1,1,1,1,1,Content,254.26,2078.95,2656.96,10.45,3.3,Female,0
8763-KIAFH,2022-10-06,2022-10,Starter,Annual,20.55,27,0,0,0,0,0,0,0,0,Partnerships,595.1,583.3,1007.04,1.69,29.0,Female,0
4011-ARPHK,2022-10-06,2022-10,Professional,Monthly,50.35,27,0,1,1,0,0,0,0,0,Organic Search,200.13,1411.35,1783.51,8.91,4.0,Male,0
5849-ASHZJ,2022-10-06,2022-10,Starter,Annual,20.05,27,0,0,0,0,0,0,0,0,Paid Search,461.92,552.9,966.33,2.09,23.0,Male,0
0576-WNXXC,2022-10-06,2022-10,Business,Monthly,95.55,27,1,3,0,1,1,0,0,1,Organic Search,273.13,2510.2,2510.2,9.19,2.9,Male,1
1998-VHJHK,2022-10-06,2022-10,Starter,Annual,19.15,27,0,0,0,0,0,0,0,0,Organic Search,248.36,501.35,896.23,3.61,13.0,Female,0
9445-ZUEQE,2022-10-06,2022-10,Business,Monthly,85.2,27,0,2,0,1,0,1,0,0,Paid Search,397.42,2151.6,3002.95,7.56,4.7,Male,0
7801-CEDNV,2022-10-07,2022-10,Professional,Annual,48.7,27,0,1,1,0,0,0,0,0,Organic Search,217.36,1421.75,1781.71,8.2,4.5,Male,0
1818-ESQMW,2022-10-07,2022-10,Business,Monthly,89.2,27,0,3,0,0,1,1,0,1,Organic Search,266.88,2383.6,3274.92,12.27,3.0,Female,0
9513-DXHDA,2022-10-08,2022-10,Business,Annual,81.7,27,0,5,1,0,1,1,1,1,Referral,310.21,2212.55,3028.93,9.76,3.8,Male,0
2346-CZYIL,2022-10-09,2022-10,Starter,2-Year,20.35,27,0,0,0,0,0,0,0,0,Organic Search,165.34,531.6,951.22,5.75,8.1,Male,0
0064-YIJGF,2022-10-10,2022-10,Professional,Monthly,75.75,27,0,0,0,0,0,0,0,0,Content,316.8,1929.0,2488.9,7.86,4.2,Male,0
3812-LRZIR,2022-10-10,2022-10,Starter,2-Year,24.5,27,0,0,0,0,0,0,0,0,Paid Social,519.01,761.95,1267.14,2.44,21.2,Female,0
4412-YLTKF,2022-10-10,2022-10,Professional,Monthly,78.05,27,1,1,0,0,1,0,0,0,Paid Social,797.26,2135.5,2135.5,2.68,10.2,Female,1
8982-NHAVY,2022-10-10,2022-10,Business,Annual,100.5,27,0,3,0,0,1,0,1,1,Referral,393.05,2673.45,3677.69,9.36,3.9,Male,0
1173-NOEYG,2022-10-11,2022-10,Business,Monthly,90.15,27,0,2,0,0,1,0,0,1,Partnerships,670.14,2423.4,3324.21,4.96,7.4,Female,0
7596-IIWYC,2022-10-12,2022-10,Starter,2-Year,20.25,27,0,0,0,0,0,0,0,0,Organic Search,136.99,538.2,955.76,6.98,6.8,Female,0
2212-LYASK,2022-10-12,2022-10,Professional,Annual,45.85,27,0,3,0,1,1,0,0,1,Paid Search,559.39,1246.4,1585.3,2.83,12.2,Male,0
4939-KYYPY,2022-10-12,2022-10,Professional,Monthly,59.45,27,0,2,0,0,1,1,0,0,Organic Search,247.9,1611.65,2051.07,8.27,4.2,Male,0
7336-RLLRH,2022-10-12,2022-10,Business,Annual,80.85,27,0,4,1,0,0,1,1,1,Organic Search,228.01,2204.35,3012.24,13.21,2.8,Male,0
9717-IOAAF,2022-10-12,2022-10,Starter,2-Year,25.85,27,0,0,0,0,0,0,0,0,Paid Social,482.88,788.55,1321.58,2.74,18.7,Male,0
2039-JONDJ,2022-10-13,2022-10,Professional,Annual,55.45,27,0,2,1,1,0,0,0,0,Paid Search,442.38,1477.65,1887.5,4.27,8.0,Male,0
5649-TJHOV,2022-10-13,2022-10,Starter,Monthly,36.5,27,1,1,0,0,0,0,0,1,Referral,266.62,1032.0,1032.0,3.87,7.3,Male,1
7587-AOVVU,2022-10-13,2022-10,Business,Monthly,100.75,27,0,4,1,1,0,1,1,0,Partnerships,554.36,2793.55,3800.28,6.86,5.5,Male,0
5566-SOEZD,2022-10-14,2022-10,Business,Annual,80.65,27,0,2,1,1,0,0,0,0,Referral,262.96,2209.75,3015.64,11.47,3.3,Male,0
4353-HYOJD,2022-10-14,2022-10,Professional,Monthly,49.85,27,0,1,0,1,0,0,0,0,Paid Social,793.27,1336.15,1704.61,2.15,15.9,Female,0
0822-QGCXA,2022-10-14,2022-10,Business,Monthly,83.85,27,0,5,0,1,1,1,1,1,Organic Search,268.47,2310.2,3148.06,11.73,3.2,Female,1
2595-KIWPV,2022-10-15,2022-10,Starter,2-Year,19.7,27,0,0,0,0,0,0,0,0,Organic Search,121.13,509.3,915.52,7.56,6.1,Male,0
9046-JBFWA,2022-10-16,2022-10,Starter,Monthly,19.15,27,0,0,0,0,0,0,0,0,Content,239.69,537.35,932.23,3.89,12.5,Male,0
3096-JRDSO,2022-10-16,2022-10,Business,Monthly,104.3,27,1,4,1,0,0,1,1,1,Paid Social,504.01,2867.75,2867.75,5.69,4.8,Female,1
7552-KEYGT,2022-10-16,2022-10,Starter,2-Year,19.55,27,0,0,0,0,0,0,0,0,Content,159.21,520.55,923.67,5.8,8.1,Male,0
0187-WZNAB,2022-10-16,2022-10,Professional,Monthly,74.4,27,0,1,1,0,0,0,0,0,Paid Social,709.49,1972.35,2522.27,3.56,9.5,Female,0
5171-EPLKN,2022-10-17,2022-10,Starter,2-Year,19.85,27,0,0,0,0,0,0,0,0,Paid Search,420.33,470.0,879.31,2.09,21.2,Male,0
3721-WKIIL,2022-10-17,2022-10,Starter,2-Year,19.6,27,0,0,0,0,0,0,0,0,Paid Social,443.45,561.15,965.3,2.18,22.6,Female,0
2523-EWWZL,2022-10-19,2022-10,Professional,Monthly,76.1,27,0,1,0,1,0,0,0,0,Organic Search,161.18,2093.4,2655.89,16.48,2.1,Female,0
